"No.","Time","Source","Destination","Protocol","Length","Info"
"190","183.739764","198.7.63.141","10.8.8.110","DNS","274","Standard query response 0x4105 A services.addons.mozilla.org A 63.245.216.134 NS ns5-65.akam.net NS ns4-64.akam.net NS ns7-66.akam.net NS ns1-240.akam.net A 84.53.139.64 A 184.85.248.65 A 96.7.49.66 A 193.108.91.240 AAAA 2600:1401:2::f0"
"191","183.859696","216.58.208.46","10.8.8.110","TCP","52","[TCP Keep-Alive ACK] 80  >  33072 [ACK] Seq=780 Ack=436 Win=43648 Len=0 TSval=298824314 TSecr=90049"
"192","183.885502","63.245.216.134","10.8.8.110","TCP","52","443  >  46950 [SYN, ACK] Seq=0 Ack=1 Win=8190 Len=0 MSS=1212 WS=16 SACK_PERM"
"193","183.885556","10.8.8.110","63.245.216.134","TCP","40","46950  >  443 [ACK] Seq=1 Ack=1 Win=29312 Len=0"
"194","183.886197","10.8.8.110","63.245.216.134","TLSv1.2","234","Client Hello (SNI=services.addons.mozilla.org)"
"195","183.904131","63.245.216.134","10.8.8.110","TCP","1252","443  >  46949 [PSH, ACK] Seq=1 Ack=195 Win=35296 Len=1212 [TCP segment of a reassembled PDU]"
"196","183.904205","10.8.8.110","63.245.216.134","TCP","40","46949  >  443 [ACK] Seq=195 Ack=1213 Win=32128 Len=0"
"197","183.904265","63.245.216.134","10.8.8.110","TCP","1252","443  >  46949 [PSH, ACK] Seq=1213 Ack=195 Win=35296 Len=1212 [TCP segment of a reassembled PDU]"
"198","183.904275","10.8.8.110","63.245.216.134","TCP","40","46949  >  443 [ACK] Seq=195 Ack=2425 Win=35072 Len=0"
"199","183.904293","63.245.216.134","10.8.8.110","TLSv1.2","327","Server Hello, Certificate, Server Hello Done"
"200","183.904302","10.8.8.110","63.245.216.134","TCP","40","46949  >  443 [ACK] Seq=195 Ack=2712 Win=37504 Len=0"
"201","183.905761","10.8.8.110","63.245.216.134","TLSv1.2","382","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"202","183.907698","10.8.8.110","198.7.63.141","DNS","63","Standard query 0x5bba A ocsp.digicert.com"
"203","183.907726","10.8.8.110","198.7.63.141","DNS","63","Standard query 0xbd22 AAAA ocsp.digicert.com"
"204","183.907873","10.8.8.110","198.7.63.141","DNS","63","Standard query 0x39ae A ocsp.digicert.com"
"205","184.029367","198.7.63.141","10.8.8.110","DNS","160","Standard query response 0xbd22 AAAA ocsp.digicert.com CNAME cs9.wac.phicdn.net SOA ns1.edgecastcdn.net"
"206","184.029443","198.7.63.141","10.8.8.110","DNS","235","Standard query response 0x5bba A ocsp.digicert.com CNAME cs9.wac.phicdn.net A 93.184.220.29 NS ns1.phicdn.net NS ns2.phicdn.net A 72.21.80.5 AAAA 2606:2800:1::5 A 72.21.80.6 AAAA 2606:2800:1::6"
"207","184.030019","198.7.63.141","10.8.8.110","DNS","235","Standard query response 0x39ae A ocsp.digicert.com CNAME cs9.wac.phicdn.net A 93.184.220.29 NS ns1.phicdn.net NS ns2.phicdn.net A 72.21.80.5 AAAA 2606:2800:1::5 A 72.21.80.6 AAAA 2606:2800:1::6"
"208","184.030242","10.8.8.110","93.184.220.29","TCP","60","39913  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=110369 TSecr=0 WS=128"
"209","184.150816","93.184.220.29","10.8.8.110","TCP","60","80  >  39913 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1320 SACK_PERM TSval=1038536787 TSecr=110369 WS=512"
"210","184.150870","10.8.8.110","93.184.220.29","TCP","52","39913  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=110399 TSecr=1038536787"
"211","184.151125","10.8.8.110","93.184.220.29","OCSP","489","Request"
"212","184.152399","63.245.216.134","10.8.8.110","TCP","1252","443  >  46950 [PSH, ACK] Seq=1 Ack=195 Win=35296 Len=1212 [TCP segment of a reassembled PDU]"
"213","184.152443","10.8.8.110","63.245.216.134","TCP","40","46950  >  443 [ACK] Seq=195 Ack=1213 Win=32128 Len=0"
"214","184.152471","63.245.216.134","10.8.8.110","TCP","1252","443  >  46950 [PSH, ACK] Seq=1213 Ack=195 Win=35296 Len=1212 [TCP segment of a reassembled PDU]"
"215","184.152482","10.8.8.110","63.245.216.134","TCP","40","46950  >  443 [ACK] Seq=195 Ack=2425 Win=35072 Len=0"
"216","184.152499","63.245.216.134","10.8.8.110","TLSv1.2","327","Server Hello, Certificate, Server Hello Done"
"217","184.152508","10.8.8.110","63.245.216.134","TCP","40","46950  >  443 [ACK] Seq=195 Ack=2712 Win=37504 Len=0"
"218","184.153200","10.8.8.110","63.245.216.134","TLSv1.2","382","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"219","184.154032","10.8.8.110","93.184.220.29","TCP","60","39914  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=110400 TSecr=0 WS=128"
"220","184.173360","63.245.216.134","10.8.8.110","TCP","40","443  >  46949 [ACK] Seq=2712 Ack=537 Win=34944 Len=0"
"221","184.176387","63.245.216.134","10.8.8.110","TLSv1.2","115","Change Cipher Spec, Encrypted Handshake Message"
"222","184.216065","10.8.8.110","63.245.216.134","TCP","40","46949  >  443 [ACK] Seq=537 Ack=2787 Win=37504 Len=0"
"223","184.273625","93.184.220.29","10.8.8.110","TCP","52","80  >  39913 [ACK] Seq=1 Ack=438 Win=15872 Len=0 TSval=1038536818 TSecr=110399"
"224","184.275030","93.184.220.29","10.8.8.110","OCSP","840","Response"
"225","184.275049","10.8.8.110","93.184.220.29","TCP","52","39913  >  80 [ACK] Seq=438 Ack=789 Win=30848 Len=0 TSval=110430 TSecr=1038536818"
"226","184.275330","10.8.8.110","93.184.220.29","OCSP","489","Request"
"227","184.276012","10.8.8.110","63.245.216.134","TLSv1.2","637","Application Data"
"228","184.282232","93.184.220.29","10.8.8.110","TCP","60","80  >  39914 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1320 SACK_PERM TSval=1694274515 TSecr=110400 WS=512"
"229","184.282275","10.8.8.110","93.184.220.29","TCP","52","39914  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=110432 TSecr=1694274515"
"230","184.418035","93.184.220.29","10.8.8.110","OCSP","840","Response"
"231","184.420319","63.245.216.134","10.8.8.110","TCP","40","443  >  46950 [ACK] Seq=2712 Ack=537 Win=34944 Len=0"
"232","184.424255","63.245.216.134","10.8.8.110","TLSv1.2","115","Change Cipher Spec, Encrypted Handshake Message"
"233","184.456101","10.8.8.110","93.184.220.29","TCP","52","39913  >  80 [ACK] Seq=875 Ack=1577 Win=32384 Len=0 TSval=110476 TSecr=1038536854"
"234","184.464081","10.8.8.110","63.245.216.134","TCP","40","46950  >  443 [ACK] Seq=537 Ack=2787 Win=37504 Len=0"
"235","184.561556","63.245.216.134","10.8.8.110","TCP","40","443  >  46949 [ACK] Seq=2787 Ack=1134 Win=34352 Len=0"
"236","184.579719","63.245.216.134","10.8.8.110","TLSv1.2","509","Application Data"
"237","184.579756","10.8.8.110","63.245.216.134","TCP","40","46949  >  443 [ACK] Seq=1134 Ack=3256 Win=39936 Len=0"
"238","184.579778","63.245.216.134","10.8.8.110","TLSv1.2","109","Application Data"
"239","184.579788","10.8.8.110","63.245.216.134","TCP","40","46949  >  443 [ACK] Seq=1134 Ack=3325 Win=39936 Len=0"
"240","184.580976","10.8.8.110","63.245.216.134","TLSv1.2","93","Encrypted Alert"
"241","184.581718","10.8.8.110","63.245.216.134","TCP","40","46949  >  443 [FIN, ACK] Seq=1187 Ack=3325 Win=39936 Len=0"
"242","184.618496","10.8.8.110","198.7.63.141","DNS","77","Standard query 0xf267 A versioncheck.addons.mozilla.org"
"243","184.618776","10.8.8.110","198.7.63.141","DNS","77","Standard query 0x488e AAAA versioncheck.addons.mozilla.org"
"244","184.741270","198.7.63.141","10.8.8.110","DNS","310","Standard query response 0xf267 A versioncheck.addons.mozilla.org A 63.245.217.162 A 63.245.217.160 A 63.245.217.161 NS ns4-64.akam.net NS ns7-66.akam.net NS ns1-240.akam.net NS ns5-65.akam.net A 84.53.139.64 A 184.85.248.65 A 96.7.49.66 A 193.108.91.240 AAAA 2600:1401:2::f0"
"245","184.741413","198.7.63.141","10.8.8.110","DNS","126","Standard query response 0x488e AAAA versioncheck.addons.mozilla.org SOA ns.mozilla.org"
"246","184.741865","10.8.8.110","63.245.217.162","TCP","60","45061  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=110547 TSecr=0 WS=128"
"247","184.849555","63.245.216.134","10.8.8.110","TCP","40","443  >  46949 [ACK] Seq=3325 Ack=1187 Win=40896 Len=0"
"248","184.849600","63.245.216.134","10.8.8.110","TCP","40","443  >  46949 [FIN, ACK] Seq=3325 Ack=1188 Win=40896 Len=0"
"249","184.849623","10.8.8.110","63.245.216.134","TCP","40","46949  >  443 [ACK] Seq=1188 Ack=3326 Win=39936 Len=0"
"250","184.993258","10.8.8.110","63.245.217.162","TCP","60","45062  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=110610 TSecr=0 WS=128"
"251","184.993498","10.8.8.110","198.7.63.141","DNS","77","Standard query 0xb47f A versioncheck.addons.mozilla.org"
"252","184.993513","10.8.8.110","78.46.223.24","DNS","77","Standard query 0xb47f A versioncheck.addons.mozilla.org"
"253","185.006311","63.245.217.162","10.8.8.110","TCP","60","443  >  45061 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1320 SACK_PERM TSval=1920163192 TSecr=110547 WS=1024"
"254","185.006390","10.8.8.110","63.245.217.162","TCP","52","45061  >  443 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=110613 TSecr=1920163192"
"255","185.006628","10.8.8.110","63.245.217.162","TLSv1.2","250","Client Hello (SNI=versioncheck.addons.mozilla.org)"
"256","185.114937","198.7.63.141","10.8.8.110","DNS","310","Standard query response 0xb47f A versioncheck.addons.mozilla.org A 63.245.217.160 A 63.245.217.161 A 63.245.217.162 NS ns1-240.akam.net NS ns5-65.akam.net NS ns7-66.akam.net NS ns4-64.akam.net A 84.53.139.64 A 184.85.248.65 A 96.7.49.66 A 193.108.91.240 AAAA 2600:1401:2::f0"
"257","185.115107","78.46.223.24","10.8.8.110","DNS","310","Standard query response 0xb47f A versioncheck.addons.mozilla.org A 63.245.217.161 A 63.245.217.162 A 63.245.217.160 NS ns7-66.akam.net NS ns1-240.akam.net NS ns5-65.akam.net NS ns4-64.akam.net A 84.53.139.64 A 184.85.248.65 A 96.7.49.66 A 193.108.91.240 AAAA 2600:1401:2::f0"
"258","185.261663","63.245.217.162","10.8.8.110","TCP","60","443  >  45062 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1320 SACK_PERM TSval=1920163443 TSecr=110610 WS=1024"
"259","185.261733","10.8.8.110","63.245.217.162","TCP","52","45062  >  443 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=110677 TSecr=1920163443"
"260","185.261996","10.8.8.110","63.245.217.162","TLSv1.2","250","Client Hello (SNI=versioncheck.addons.mozilla.org)"
"261","185.270396","63.245.217.162","10.8.8.110","TCP","52","443  >  45061 [ACK] Seq=1 Ack=199 Win=16384 Len=0 TSval=1920163456 TSecr=110613"
"262","185.271166","63.245.217.162","10.8.8.110","TLSv1.2","1360","Server Hello"
"263","185.271186","10.8.8.110","63.245.217.162","TCP","52","45061  >  443 [ACK] Seq=199 Ack=1309 Win=32128 Len=0 TSval=110679 TSecr=1920163456"
"264","185.271275","63.245.217.162","10.8.8.110","TCP","1360","443  >  45061 [ACK] Seq=1309 Ack=199 Win=16384 Len=1308 TSval=1920163456 TSecr=110613 [TCP segment of a reassembled PDU]"
"265","185.271291","10.8.8.110","63.245.217.162","TCP","52","45061  >  443 [ACK] Seq=199 Ack=2617 Win=35072 Len=0 TSval=110679 TSecr=1920163456"
"266","185.271318","63.245.217.162","10.8.8.110","TLSv1.2","161","Certificate, Server Hello Done"
"267","185.271332","10.8.8.110","63.245.217.162","TCP","52","45061  >  443 [ACK] Seq=199 Ack=2726 Win=35072 Len=0 TSval=110679 TSecr=1920163456"
"268","185.272199","10.8.8.110","63.245.217.162","TLSv1.2","394","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"269","185.529065","63.245.217.162","10.8.8.110","TCP","52","443  >  45062 [ACK] Seq=1 Ack=199 Win=16384 Len=0 TSval=1920163712 TSecr=110677"
"270","185.529112","63.245.217.162","10.8.8.110","TLSv1.2","1360","Server Hello"
"271","185.529128","10.8.8.110","63.245.217.162","TCP","52","45062  >  443 [ACK] Seq=199 Ack=1309 Win=32128 Len=0 TSval=110744 TSecr=1920163712"
"272","185.529177","63.245.217.162","10.8.8.110","TCP","1360","443  >  45062 [ACK] Seq=1309 Ack=199 Win=16384 Len=1308 TSval=1920163712 TSecr=110677 [TCP segment of a reassembled PDU]"
"273","185.529188","10.8.8.110","63.245.217.162","TCP","52","45062  >  443 [ACK] Seq=199 Ack=2617 Win=35072 Len=0 TSval=110744 TSecr=1920163712"
"274","185.529206","63.245.217.162","10.8.8.110","TLSv1.2","161","Certificate, Server Hello Done"
"275","185.529215","10.8.8.110","63.245.217.162","TCP","52","45062  >  443 [ACK] Seq=199 Ack=2726 Win=35072 Len=0 TSval=110744 TSecr=1920163712"
"276","185.530049","10.8.8.110","63.245.217.162","TLSv1.2","394","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"277","185.577257","63.245.217.162","10.8.8.110","TCP","52","443  >  45061 [ACK] Seq=2726 Ack=541 Win=17408 Len=0 TSval=1920163763 TSecr=110680"
"278","185.598138","63.245.217.162","10.8.8.110","TLSv1.2","127","Change Cipher Spec, Encrypted Handshake Message"
"279","185.598665","10.8.8.110","63.245.217.162","TLSv1.2","745","Application Data"
"280","185.836709","63.245.217.162","10.8.8.110","TCP","52","443  >  45062 [ACK] Seq=2726 Ack=541 Win=17408 Len=0 TSval=1920164020 TSecr=110744"
"281","185.863461","63.245.217.162","10.8.8.110","TCP","52","443  >  45061 [ACK] Seq=2801 Ack=1234 Win=18432 Len=0 TSval=1920164049 TSecr=110761"
"282","185.885891","63.245.217.162","10.8.8.110","TLSv1.2","585","Application Data"
"283","185.886244","10.8.8.110","63.245.217.162","TLSv1.2","729","Application Data"
"284","185.936164","63.245.217.162","10.8.8.110","TLSv1.2","127","Change Cipher Spec, Encrypted Handshake Message"
"285","185.937443","10.8.8.110","63.245.217.162","TLSv1.2","745","Application Data"
"286","186.179383","63.245.217.162","10.8.8.110","TLSv1.2","585","Application Data"
"287","186.205843","63.245.217.162","10.8.8.110","TCP","52","443  >  45062 [ACK] Seq=2801 Ack=1234 Win=18432 Len=0 TSval=1920164388 TSecr=110846"
"288","186.214568","63.245.217.162","10.8.8.110","TLSv1.2","585","Application Data"
"289","186.219138","10.8.8.110","63.245.217.162","TCP","52","45061  >  443 [ACK] Seq=1911 Ack=3867 Win=38784 Len=0 TSval=110916 TSecr=1920164365"
"290","186.252168","10.8.8.110","63.245.217.162","TCP","52","45062  >  443 [ACK] Seq=1234 Ack=3334 Win=37632 Len=0 TSval=110925 TSecr=1920164397"
"291","189.639897","10.8.8.110","63.245.216.134","TLSv1.2","93","Encrypted Alert"
"292","189.639935","10.8.8.110","63.245.216.134","TCP","40","46950  >  443 [FIN, ACK] Seq=590 Ack=2787 Win=37504 Len=0"
"293","189.640061","10.8.8.110","93.184.220.29","TCP","52","39914  >  80 [FIN, ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=111772 TSecr=1694274515"
"294","189.767106","93.184.220.29","10.8.8.110","TCP","52","80  >  39914 [FIN, ACK] Seq=1 Ack=2 Win=14848 Len=0 TSval=1694275886 TSecr=111772"
"295","189.767152","10.8.8.110","93.184.220.29","TCP","52","39914  >  80 [ACK] Seq=2 Ack=2 Win=29312 Len=0 TSval=111803 TSecr=1694275886"
"296","189.905896","63.245.216.134","10.8.8.110","TCP","40","443  >  46950 [ACK] Seq=2787 Ack=590 Win=34896 Len=0"
"297","189.905951","63.245.216.134","10.8.8.110","TCP","40","443  >  46950 [FIN, ACK] Seq=2787 Ack=591 Win=34896 Len=0"
"298","189.905970","10.8.8.110","63.245.216.134","TCP","40","46950  >  443 [ACK] Seq=591 Ack=2788 Win=37504 Len=0"
"299","193.881047","10.8.8.110","216.58.208.46","TCP","52","[TCP Keep-Alive] 33072  >  80 [ACK] Seq=435 Ack=780 Win=30848 Len=0 TSval=112832 TSecr=298824314"
"300","194.003587","216.58.208.46","10.8.8.110","TCP","52","[TCP Keep-Alive ACK] 80  >  33072 [ACK] Seq=780 Ack=436 Win=43648 Len=0 TSval=298834457 TSecr=90049"
"301","194.417004","10.8.8.110","93.184.220.29","TCP","52","[TCP Keep-Alive] 39913  >  80 [ACK] Seq=874 Ack=1577 Win=32384 Len=0 TSval=112966 TSecr=1038536854"
"302","194.541254","93.184.220.29","10.8.8.110","TCP","52","[TCP Keep-Alive ACK] 80  >  39913 [ACK] Seq=1577 Ack=875 Win=16896 Len=0 TSval=1038539384 TSecr=110476"
"303","195.220081","10.8.8.110","64.233.184.16","TCP","60","37396  >  465 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=113167 TSecr=0 WS=128"
"304","195.365697","64.233.184.16","10.8.8.110","TCP","60","465  >  37396 [SYN, ACK] Seq=0 Ack=1 Win=42540 Len=0 MSS=1320 SACK_PERM TSval=1735350247 TSecr=113167 WS=128"
"305","195.365782","10.8.8.110","64.233.184.16","TCP","52","37396  >  465 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=113203 TSecr=1735350247"
"306","195.366552","10.8.8.110","64.233.184.16","TLSv1.2","569","Client Hello (SNI=smtp.googlemail.com)"
"307","195.498203","64.233.184.16","10.8.8.110","TCP","52","465  >  37396 [ACK] Seq=1 Ack=518 Win=43648 Len=0 TSval=1735350392 TSecr=113203"
"308","195.498437","64.233.184.16","10.8.8.110","TLSv1.2","189","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"309","195.498462","10.8.8.110","64.233.184.16","TCP","52","37396  >  465 [ACK] Seq=518 Ack=138 Win=30336 Len=0 TSval=113236 TSecr=1735350393"
"310","195.499051","10.8.8.110","64.233.184.16","TLSv1.2","103","Change Cipher Spec, Encrypted Handshake Message"
"311","195.663962","64.233.184.16","10.8.8.110","TLSv1.2","133","Application Data"
"312","195.700073","10.8.8.110","64.233.184.16","TCP","52","37396  >  465 [ACK] Seq=569 Ack=219 Win=30336 Len=0 TSval=113287 TSecr=1735350560"
"313","195.701490","10.8.8.110","64.233.184.16","TLSv1.2","100","Application Data"
"314","195.842585","64.233.184.16","10.8.8.110","TLSv1.2","290","Application Data"
"315","195.842613","10.8.8.110","64.233.184.16","TCP","52","37396  >  465 [ACK] Seq=617 Ack=457 Win=31360 Len=0 TSval=113322 TSecr=1735350736"
"316","195.846079","10.8.8.110","64.233.184.16","TLSv1.2","134","Application Data"
"317","196.018037","64.233.184.16","10.8.8.110","TCP","52","465  >  37396 [ACK] Seq=457 Ack=699 Win=43648 Len=0 TSval=1735350912 TSecr=113323"
"318","196.107902","64.233.184.16","10.8.8.110","TLSv1.2","101","Application Data"
"319","196.122606","10.8.8.110","64.233.184.16","TLSv1.2","123","Application Data"
"320","196.184084","10.8.8.110","63.245.217.162","TCP","52","[TCP Keep-Alive] 45061  >  443 [ACK] Seq=1910 Ack=3867 Win=38784 Len=0 TSval=113408 TSecr=1920164365"
"321","196.212114","10.8.8.110","63.245.217.162","TCP","52","[TCP Keep-Alive] 45062  >  443 [ACK] Seq=1233 Ack=3334 Win=37632 Len=0 TSval=113415 TSecr=1920164397"
"322","196.251866","64.233.184.16","10.8.8.110","TCP","52","465  >  37396 [ACK] Seq=506 Ack=770 Win=43648 Len=0 TSval=1735351148 TSecr=113392"
"323","196.252741","64.233.184.16","10.8.8.110","TLSv1.2","122","Application Data"
"324","196.255076","10.8.8.110","64.233.184.16","TLSv1.2","112","Application Data"
"325","196.385609","64.233.184.16","10.8.8.110","TLSv1.2","122","Application Data"
"326","196.386272","10.8.8.110","64.233.184.16","TLSv1.2","87","Application Data"
"327","196.448267","63.245.217.162","10.8.8.110","TCP","52","[TCP Keep-Alive ACK] 443  >  45061 [ACK] Seq=3867 Ack=1911 Win=19456 Len=0 TSval=1920174633 TSecr=110916"
"328","196.481818","63.245.217.162","10.8.8.110","TCP","52","[TCP Keep-Alive ACK] 443  >  45062 [ACK] Seq=3334 Ack=1234 Win=18432 Len=0 TSval=1920174664 TSecr=110925"
"329","196.557513","64.233.184.16","10.8.8.110","TCP","52","465  >  37396 [ACK] Seq=646 Ack=865 Win=43648 Len=0 TSval=1735351453 TSecr=113458"
"330","196.647185","64.233.184.16","10.8.8.110","TLSv1.2","123","Application Data"
"331","196.648957","10.8.8.110","64.233.184.16","TLSv1.2","457","Application Data"
"332","196.778914","64.233.184.16","10.8.8.110","TCP","52","465  >  37396 [ACK] Seq=717 Ack=1270 Win=44800 Len=0 TSval=1735351675 TSecr=113524"
"333","197.339835","64.233.184.16","10.8.8.110","TLSv1.2","133","Application Data"
"334","197.341933","10.8.8.110","64.233.184.16","TLSv1.2","87","Application Data"
"335","197.403843","63.245.217.162","10.8.8.110","TCP","52","443  >  45062 [FIN, ACK] Seq=3334 Ack=1234 Win=18432 Len=0 TSval=1920175586 TSecr=110925"
"336","197.404692","10.8.8.110","63.245.217.162","TLSv1.2","105","Encrypted Alert"
"337","197.404711","10.8.8.110","63.245.217.162","TCP","52","45062  >  443 [FIN, ACK] Seq=1287 Ack=3335 Win=37632 Len=0 TSval=113713 TSecr=1920175586"
"338","197.404767","63.245.217.162","10.8.8.110","TCP","52","443  >  45061 [FIN, ACK] Seq=3867 Ack=1911 Win=19456 Len=0 TSval=1920175590 TSecr=110916"
"339","197.405310","10.8.8.110","63.245.217.162","TLSv1.2","105","Encrypted Alert"
"340","197.405326","10.8.8.110","63.245.217.162","TCP","52","45061  >  443 [FIN, ACK] Seq=1964 Ack=3868 Win=38784 Len=0 TSval=113713 TSecr=1920175590"
"341","197.471301","64.233.184.16","10.8.8.110","TCP","52","465  >  37396 [ACK] Seq=798 Ack=1305 Win=44800 Len=0 TSval=1735352367 TSecr=113693"
"342","197.472761","64.233.184.16","10.8.8.110","TLSv1.2","138","Application Data"
"343","197.472815","64.233.184.16","10.8.8.110","TCP","52","465  >  37396 [FIN, ACK] Seq=884 Ack=1305 Win=44800 Len=0 TSval=1735352368 TSecr=113693"
"344","197.512090","10.8.8.110","64.233.184.16","TCP","52","37396  >  465 [ACK] Seq=1305 Ack=885 Win=31360 Len=0 TSval=113740 TSecr=1735352368"
"345","197.537362","10.8.8.110","64.233.184.16","TLSv1.2","83","Encrypted Alert"
"346","197.537389","10.8.8.110","64.233.184.16","TCP","52","37396  >  465 [FIN, ACK] Seq=1336 Ack=885 Win=31360 Len=0 TSval=113746 TSecr=1735352368"
"347","197.667717","64.233.184.16","10.8.8.110","TCP","40","465  >  37396 [RST] Seq=885 Win=0 Len=0"
"348","197.667783","64.233.184.16","10.8.8.110","TCP","40","465  >  37396 [RST] Seq=885 Win=0 Len=0"
"349","197.671544","63.245.217.162","10.8.8.110","TCP","40","443  >  45061 [RST] Seq=3868 Win=0 Len=0"
"350","197.671593","63.245.217.162","10.8.8.110","TCP","40","443  >  45061 [RST] Seq=3868 Win=0 Len=0"
"351","197.672012","63.245.217.162","10.8.8.110","TCP","40","443  >  45062 [RST] Seq=3335 Win=0 Len=0"
"352","197.676014","63.245.217.162","10.8.8.110","TCP","40","443  >  45062 [RST] Seq=3335 Win=0 Len=0"
"353","200.045824","93.184.220.29","10.8.8.110","TCP","52","80  >  39913 [FIN, ACK] Seq=1577 Ack=875 Win=16896 Len=0 TSval=1038540760 TSecr=110476"
"354","200.046016","10.8.8.110","93.184.220.29","TCP","52","39913  >  80 [FIN, ACK] Seq=875 Ack=1578 Win=32384 Len=0 TSval=114373 TSecr=1038540760"
"355","200.168185","93.184.220.29","10.8.8.110","TCP","52","80  >  39913 [ACK] Seq=1578 Ack=876 Win=16896 Len=0 TSval=1038540791 TSecr=114373"
"356","204.024580","10.8.8.110","216.58.208.46","TCP","52","[TCP Keep-Alive] 33072  >  80 [ACK] Seq=435 Ack=780 Win=30848 Len=0 TSval=115368 TSecr=298834457"
"357","204.146134","216.58.208.46","10.8.8.110","TCP","52","[TCP Keep-Alive ACK] 80  >  33072 [ACK] Seq=780 Ack=436 Win=43648 Len=0 TSval=298844600 TSecr=90049"
"358","214.168108","10.8.8.110","216.58.208.46","TCP","52","[TCP Keep-Alive] 33072  >  80 [ACK] Seq=435 Ack=780 Win=30848 Len=0 TSval=117904 TSecr=298844600"
"359","214.289867","216.58.208.46","10.8.8.110","TCP","52","[TCP Keep-Alive ACK] 80  >  33072 [ACK] Seq=780 Ack=436 Win=43648 Len=0 TSval=298854743 TSecr=90049"
"360","218.643905","10.8.8.110","216.58.208.46","TCP","52","33072  >  80 [FIN, ACK] Seq=436 Ack=780 Win=30848 Len=0 TSval=119022 TSecr=298854743"
"361","218.765684","216.58.208.46","10.8.8.110","TCP","52","80  >  33072 [FIN, ACK] Seq=780 Ack=437 Win=43648 Len=0 TSval=298859218 TSecr=119022"
"362","218.765728","10.8.8.110","216.58.208.46","TCP","52","33072  >  80 [ACK] Seq=437 Ack=781 Win=30848 Len=0 TSval=119053 TSecr=298859218"
"363","271.126428","10.8.8.110","64.233.184.16","TCP","60","37397  >  465 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=132143 TSecr=0 WS=128"
"364","271.128098","10.8.8.110","198.7.63.141","DNS","65","Standard query 0x732b A smtp.googlemail.com"
"365","271.128113","10.8.8.110","78.46.223.24","DNS","65","Standard query 0x732b A smtp.googlemail.com"
"366","271.130492","10.8.8.110","198.7.63.141","DNS","65","Standard query 0x1a92 AAAA smtp.googlemail.com"
"367","271.254631","198.7.63.141","10.8.8.110","DNS","256","Standard query response 0x732b A smtp.googlemail.com CNAME googlemail-smtp.l.google.com A 64.233.184.16 NS ns3.google.com NS ns2.google.com NS ns4.google.com NS ns1.google.com A 216.239.32.10 A 216.239.34.10 A 216.239.36.10 A 216.239.38.10"
"368","271.255291","78.46.223.24","10.8.8.110","DNS","256","Standard query response 0x732b A smtp.googlemail.com CNAME googlemail-smtp.l.google.com A 64.233.184.16 NS ns2.google.com NS ns1.google.com NS ns3.google.com NS ns4.google.com A 216.239.32.10 A 216.239.34.10 A 216.239.36.10 A 216.239.38.10"
"369","271.255315","10.8.8.110","78.46.223.24","ICMP","284","Destination unreachable (Port unreachable)"
"370","271.255335","198.7.63.141","10.8.8.110","DNS","268","Standard query response 0x1a92 AAAA smtp.googlemail.com CNAME googlemail-smtp.l.google.com AAAA 2a00:1450:400c:c0b::10 NS ns1.google.com NS ns4.google.com NS ns2.google.com NS ns3.google.com A 216.239.32.10 A 216.239.34.10 A 216.239.36.10 A 216.239.38.10"
"371","271.261395","64.233.184.16","10.8.8.110","TCP","60","465  >  37397 [SYN, ACK] Seq=0 Ack=1 Win=42540 Len=0 MSS=1320 SACK_PERM TSval=1474865861 TSecr=132143 WS=128"
"372","271.261467","10.8.8.110","64.233.184.16","TCP","52","37397  >  465 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=132177 TSecr=1474865861"
"373","271.262250","10.8.8.110","64.233.184.16","TLSv1.2","569","Client Hello (SNI=smtp.googlemail.com)"
"374","271.391408","64.233.184.16","10.8.8.110","TCP","52","465  >  37397 [ACK] Seq=1 Ack=518 Win=43648 Len=0 TSval=1474865994 TSecr=132177"
