"No.","Time","Source","Destination","Protocol","Length","Info"
"553","301.771782","10.0.2.15","74.125.193.16","TLSv1.2","89","Application Data"
"554","301.772004","74.125.193.16","10.0.2.15","TCP","60","995  >  40697 [ACK] Seq=3843 Ack=343 Win=65535 Len=0"
"555","301.825922","74.125.193.16","10.0.2.15","TLSv1.2","206","Application Data"
"556","301.826505","10.0.2.15","74.125.193.16","TLSv1.2","95","Application Data"
"557","301.826791","74.125.193.16","10.0.2.15","TCP","60","995  >  40697 [ACK] Seq=3995 Ack=384 Win=65535 Len=0"
"558","301.874988","74.125.193.16","10.0.2.15","TLSv1.2","87","Application Data"
"559","301.875593","10.0.2.15","74.125.193.16","TLSv1.2","125","Application Data"
"560","301.877681","74.125.193.16","10.0.2.15","TCP","60","995  >  40697 [ACK] Seq=4028 Ack=455 Win=65535 Len=0"
"561","302.308589","74.125.193.16","10.0.2.15","TLSv1.2","97","Application Data"
"562","302.308990","10.0.2.15","74.125.193.16","TLSv1.2","89","Application Data"
"563","302.309516","74.125.193.16","10.0.2.15","TCP","60","995  >  40697 [ACK] Seq=4071 Ack=490 Win=65535 Len=0"
"564","302.502852","74.125.193.16","10.0.2.15","TLSv1.2","97","Application Data"
"565","302.506244","10.0.2.15","74.125.193.16","TLSv1.2","89","Application Data"
"566","302.506578","74.125.193.16","10.0.2.15","TCP","60","995  >  40697 [ACK] Seq=4114 Ack=525 Win=65535 Len=0"
"567","302.694864","74.125.193.16","10.0.2.15","TLSv1.2","198","Application Data"
"568","302.695517","10.0.2.15","74.125.193.16","TLSv1.2","89","Application Data"
"569","302.695757","74.125.193.16","10.0.2.15","TCP","60","995  >  40697 [ACK] Seq=4258 Ack=560 Win=65535 Len=0"
"570","302.734934","10.0.2.15","157.56.52.13","TCP","56","34332  >  40011 [PSH, ACK] Seq=844 Ack=28 Win=31088 Len=2"
"571","302.736083","157.56.52.13","10.0.2.15","TCP","60","40011  >  34332 [ACK] Seq=28 Ack=846 Win=65535 Len=0"
"572","302.883925","74.125.193.16","10.0.2.15","TLSv1.2","362","Application Data"
"573","302.884860","10.0.2.15","74.125.193.16","TLSv1.2","91","Application Data"
"574","302.885062","74.125.193.16","10.0.2.15","TCP","60","995  >  40697 [ACK] Seq=4566 Ack=597 Win=65535 Len=0"
"575","303.086168","74.125.193.16","10.0.2.15","TLSv1.2","1652","Application Data, Application Data"
"576","303.086202","10.0.2.15","74.125.193.16","TCP","54","40697  >  995 [ACK] Seq=597 Ack=6164 Win=51120 Len=0"
"577","303.086684","74.125.193.16","10.0.2.15","TLSv1.2","1765","Application Data, Application Data"
"578","303.086698","10.0.2.15","74.125.193.16","TCP","54","40697  >  995 [ACK] Seq=597 Ack=7875 Win=55380 Len=0"
"579","303.097655","10.0.2.15","74.125.193.16","TLSv1.2","91","Application Data"
"580","303.098332","74.125.193.16","10.0.2.15","TCP","60","995  >  40697 [ACK] Seq=7875 Ack=634 Win=65535 Len=0"
"581","303.308514","74.125.193.16","10.0.2.15","TLSv1.2","3391","Application Data, Application Data, Application Data"
"582","303.308668","10.0.2.15","74.125.193.16","TCP","54","40697  >  995 [ACK] Seq=634 Ack=11212 Win=61060 Len=0"
"583","303.345523","10.0.2.15","74.125.193.16","TLSv1.2","91","Application Data"
"584","303.347485","74.125.193.16","10.0.2.15","TCP","60","995  >  40697 [ACK] Seq=11212 Ack=671 Win=65535 Len=0"
"585","303.551971","74.125.193.16","10.0.2.15","TLSv1.2","1390","Application Data"
"586","303.552412","74.125.193.16","10.0.2.15","TLSv1.2","2003","Application Data, Application Data"
"587","303.552433","10.0.2.15","74.125.193.16","TCP","54","40697  >  995 [ACK] Seq=671 Ack=14497 Win=65320 Len=0"
"588","303.561863","10.0.2.15","74.125.193.16","TLSv1.2","91","Application Data"
"589","303.562417","74.125.193.16","10.0.2.15","TCP","60","995  >  40697 [ACK] Seq=14497 Ack=708 Win=65535 Len=0"
"590","303.813331","74.125.193.16","10.0.2.15","TLSv1.2","1390","Application Data"
"591","303.813381","74.125.193.16","10.0.2.15","TLSv1.2","2110","Application Data, Application Data"
"592","303.813399","10.0.2.15","74.125.193.16","TCP","54","40697  >  995 [ACK] Seq=708 Ack=17889 Win=65320 Len=0"
"593","303.838730","10.0.2.15","74.125.193.16","TLSv1.2","91","Application Data"
"594","303.839611","74.125.193.16","10.0.2.15","TCP","60","995  >  40697 [ACK] Seq=17889 Ack=745 Win=65535 Len=0"
"595","304.063795","74.125.193.16","10.0.2.15","TLSv1.2","1390","Application Data"
"596","304.064197","74.125.193.16","10.0.2.15","TLSv1.2","1995","Application Data, Application Data"
"597","304.064219","10.0.2.15","74.125.193.16","TCP","54","40697  >  995 [ACK] Seq=745 Ack=21166 Win=65320 Len=0"
"598","304.071190","10.0.2.15","74.125.193.16","TLSv1.2","91","Application Data"
"599","304.072503","74.125.193.16","10.0.2.15","TCP","60","995  >  40697 [ACK] Seq=21166 Ack=782 Win=65535 Len=0"
"600","304.299555","74.125.193.16","10.0.2.15","TLSv1.2","3335","Application Data, Application Data, Application Data"
"601","304.299605","10.0.2.15","74.125.193.16","TCP","54","40697  >  995 [ACK] Seq=782 Ack=24447 Win=65320 Len=0"
"602","304.319649","10.0.2.15","74.125.193.16","TLSv1.2","91","Application Data"
"603","304.319996","74.125.193.16","10.0.2.15","TCP","60","995  >  40697 [ACK] Seq=24447 Ack=819 Win=65535 Len=0"
"604","304.521413","74.125.193.16","10.0.2.15","TLSv1.2","1390","Application Data"
"605","304.522511","74.125.193.16","10.0.2.15","TLSv1.2","1993","Application Data, Application Data"
"606","304.522533","10.0.2.15","74.125.193.16","TCP","54","40697  >  995 [ACK] Seq=819 Ack=27722 Win=65320 Len=0"
"607","304.530519","10.0.2.15","74.125.193.16","TLSv1.2","91","Application Data"
"608","304.531484","74.125.193.16","10.0.2.15","TCP","60","995  >  40697 [ACK] Seq=27722 Ack=856 Win=65535 Len=0"
"609","304.731981","74.125.193.16","10.0.2.15","TLSv1.2","1390","Application Data"
"610","304.732013","74.125.193.16","10.0.2.15","TLSv1.2","1993","Application Data, Application Data"
"611","304.732036","10.0.2.15","74.125.193.16","TCP","54","40697  >  995 [ACK] Seq=856 Ack=30997 Win=65320 Len=0"
"612","304.743673","10.0.2.15","74.125.193.16","TLSv1.2","91","Application Data"
"613","304.745701","74.125.193.16","10.0.2.15","TCP","60","995  >  40697 [ACK] Seq=30997 Ack=893 Win=65535 Len=0"
"614","304.963662","74.125.193.16","10.0.2.15","TLSv1.2","3333","Application Data, Application Data, Application Data"
"615","304.963703","10.0.2.15","74.125.193.16","TCP","54","40697  >  995 [ACK] Seq=893 Ack=34276 Win=65320 Len=0"
"616","304.971533","10.0.2.15","74.125.193.16","TLSv1.2","92","Application Data"
"617","304.972941","74.125.193.16","10.0.2.15","TCP","60","995  >  40697 [ACK] Seq=34276 Ack=931 Win=65535 Len=0"
"618","305.172868","74.125.193.16","10.0.2.15","TLSv1.2","3332","Application Data, Application Data, Application Data"
"619","305.172930","10.0.2.15","74.125.193.16","TCP","54","40697  >  995 [ACK] Seq=931 Ack=37554 Win=65320 Len=0"
"620","305.189352","10.0.2.15","74.125.193.16","TLSv1.2","89","Application Data"
"621","305.190213","74.125.193.16","10.0.2.15","TCP","60","995  >  40697 [ACK] Seq=37554 Ack=966 Win=65535 Len=0"
"622","305.637781","74.125.193.16","10.0.2.15","TLSv1.2","98","Application Data"
"623","305.637981","74.125.193.16","10.0.2.15","TCP","60","995  >  40697 [FIN, ACK] Seq=37598 Ack=966 Win=65535 Len=0"
"624","305.674503","10.0.2.15","74.125.193.16","TLSv1.2","85","Encrypted Alert"
"625","305.674809","10.0.2.15","74.125.193.16","TCP","54","40697  >  995 [FIN, ACK] Seq=997 Ack=37599 Win=65320 Len=0"
"626","305.675099","74.125.193.16","10.0.2.15","TCP","60","995  >  40697 [ACK] Seq=37599 Ack=997 Win=65535 Len=0"
"627","305.675131","74.125.193.16","10.0.2.15","TCP","60","995  >  40697 [ACK] Seq=37599 Ack=998 Win=65535 Len=0"
"628","407.829605","157.56.52.13","10.0.2.15","TCP","60","40011  >  34332 [PSH, ACK] Seq=28 Ack=846 Win=65535 Len=2"
"629","407.872271","10.0.2.15","157.56.52.13","TCP","54","34332  >  40011 [ACK] Seq=846 Ack=30 Win=31088 Len=0"
"630","412.878582","PCSSystemtec_46:df:29","52:54:00:12:35:02","ARP","42","Who has 10.0.2.2? Tell 10.0.2.15"
"631","412.878937","52:54:00:12:35:02","PCSSystemtec_46:df:29","ARP","60","10.0.2.2 is at 52:54:00:12:35:02"
"632","422.723252","10.0.2.15","157.56.52.13","TCP","56","34332  >  40011 [PSH, ACK] Seq=846 Ack=30 Win=31088 Len=2"
"633","422.724085","157.56.52.13","10.0.2.15","TCP","60","40011  >  34332 [ACK] Seq=30 Ack=848 Win=65535 Len=0"
"634","517.917114","134.170.18.137","10.0.2.15","TLSv1","939","Application Data"
"635","517.917173","10.0.2.15","134.170.18.137","TCP","54","43185  >  443 [ACK] Seq=470 Ack=1035 Win=65535 Len=0"
"636","519.714170","157.56.52.13","10.0.2.15","TCP","60","40011  >  34332 [PSH, ACK] Seq=30 Ack=848 Win=65535 Len=4"
"637","519.714259","10.0.2.15","157.56.52.13","TCP","54","34332  >  40011 [ACK] Seq=848 Ack=34 Win=31088 Len=0"
"638","519.840517","157.56.52.13","10.0.2.15","TCP","172","40011  >  34332 [PSH, ACK] Seq=34 Ack=848 Win=65535 Len=118"
"639","519.840548","10.0.2.15","157.56.52.13","TCP","54","34332  >  40011 [ACK] Seq=848 Ack=152 Win=31088 Len=0"
"640","519.843020","10.0.2.15","24.140.134.21","TCP","74","56931  >  45411 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=5000565 TSecr=0 WS=128"
"641","519.843389","10.0.2.15","108.237.134.2","TCP","74","39783  >  7124 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=5000565 TSecr=0 WS=128"
"642","519.843671","10.0.2.15","157.56.52.13","TCP","75","34332  >  40011 [PSH, ACK] Seq=848 Ack=152 Win=31088 Len=21"
"643","519.844056","157.56.52.13","10.0.2.15","TCP","60","40011  >  34332 [ACK] Seq=152 Ack=869 Win=65535 Len=0"
"644","519.845091","10.0.2.15","64.4.23.162","UDP","150","15685  >  40019 Len=108"
"645","519.845621","10.0.2.15","64.4.23.153","UDP","77","15685  >  40033 Len=35"
"646","519.845709","10.0.2.15","111.221.77.153","UDP","77","15685  >  40033 Len=35"
"647","519.845939","10.0.2.15","157.55.56.153","UDP","77","15685  >  40033 Len=35"
"648","519.846069","10.0.2.15","89.178.255.157","UDP","60","15685  >  51905 Len=18"
"649","519.846137","10.0.2.15","186.109.25.153","UDP","60","15685  >  41414 Len=18"
"650","519.846338","10.0.2.15","86.139.207.111","UDP","60","15685  >  4446 Len=18"
"651","519.846391","10.0.2.15","86.77.120.14","UDP","60","15685  >  7077 Len=18"
"652","519.894092","157.55.56.153","10.0.2.15","UDP","485","40033  >  15685 Len=443"
"653","519.897332","10.0.2.15","65.55.223.27","UDP","77","15685  >  40034 Len=35"
"654","519.908322","24.140.134.21","10.0.2.15","TCP","60","45411  >  56931 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"655","519.908375","10.0.2.15","24.140.134.21","TCP","54","56931  >  45411 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"656","519.909295","10.0.2.15","24.140.134.21","TCP","149","56931  >  45411 [PSH, ACK] Seq=1 Ack=1 Win=29200 Len=95"
"657","519.909521","24.140.134.21","10.0.2.15","TCP","60","45411  >  56931 [ACK] Seq=1 Ack=96 Win=65535 Len=0"
"658","519.929421","65.55.223.27","10.0.2.15","UDP","62","40034  >  15685 Len=20"
"659","519.930492","10.0.2.15","157.56.52.27","UDP","77","15685  >  40034 Len=35"
"660","519.942527","64.4.23.153","10.0.2.15","UDP","485","40033  >  15685 Len=443"
"661","519.953158","108.237.134.2","10.0.2.15","TCP","60","7124  >  39783 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"662","519.953206","10.0.2.15","108.237.134.2","TCP","54","39783  >  7124 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"663","519.953947","10.0.2.15","108.237.134.2","TCP","138","39783  >  7124 [PSH, ACK] Seq=1 Ack=1 Win=29200 Len=84"
"664","519.954202","108.237.134.2","10.0.2.15","TCP","60","7124  >  39783 [ACK] Seq=1 Ack=85 Win=65535 Len=0"
"665","519.954280","10.0.2.15","157.55.130.168","UDP","77","15685  >  40019 Len=35"
"666","519.973248","24.140.134.21","10.0.2.15","TCP","119","45411  >  56931 [PSH, ACK] Seq=1 Ack=96 Win=65535 Len=65"
"667","519.973273","10.0.2.15","24.140.134.21","TCP","54","56931  >  45411 [ACK] Seq=96 Ack=66 Win=29200 Len=0"
"668","519.974295","10.0.2.15","24.140.134.21","TCP","62","56931  >  45411 [PSH, ACK] Seq=96 Ack=66 Win=29200 Len=8"
"669","519.974568","24.140.134.21","10.0.2.15","TCP","60","45411  >  56931 [ACK] Seq=66 Ack=104 Win=65535 Len=0"
"670","519.987207","157.55.130.168","10.0.2.15","UDP","485","40019  >  15685 Len=443"
"671","520.018237","157.56.52.27","10.0.2.15","UDP","62","40034  >  15685 Len=20"
"672","520.019159","10.0.2.15","157.55.235.155","UDP","77","15685  >  40034 Len=35"
"673","520.019319","10.0.2.15","213.199.179.153","UDP","77","15685  >  40033 Len=35"
"674","520.025636","89.178.255.157","10.0.2.15","UDP","68","51905  >  15685 Len=26"
"675","520.030010","10.0.2.15","111.221.77.152","UDP","60","15685  >  443 Len=18"
"676","520.030221","10.0.2.15","157.55.130.160","UDP","60","15685  >  443 Len=18"
"677","520.038611","24.140.134.21","10.0.2.15","TCP","62","45411  >  56931 [PSH, ACK] Seq=66 Ack=104 Win=65535 Len=8"
"678","520.039719","10.0.2.15","24.140.134.21","TCP","123","56931  >  45411 [PSH, ACK] Seq=104 Ack=74 Win=29200 Len=69"
"679","520.040523","24.140.134.21","10.0.2.15","TCP","60","45411  >  56931 [ACK] Seq=74 Ack=173 Win=65535 Len=0"
"680","520.063028","157.55.130.160","10.0.2.15","UDP","68","443  >  15685 Len=26"
"681","520.078646","108.237.134.2","10.0.2.15","TCP","160","7124  >  39783 [PSH, ACK] Seq=1 Ack=85 Win=65535 Len=106"
"682","520.078790","10.0.2.15","108.237.134.2","TCP","54","39783  >  7124 [ACK] Seq=85 Ack=107 Win=29200 Len=0"
"683","520.079415","10.0.2.15","108.237.134.2","TCP","62","39783  >  7124 [PSH, ACK] Seq=85 Ack=107 Win=29200 Len=8"
"684","520.079578","108.237.134.2","10.0.2.15","TCP","60","7124  >  39783 [ACK] Seq=107 Ack=93 Win=65535 Len=0"
"685","520.086878","111.221.77.153","10.0.2.15","UDP","485","40033  >  15685 Len=443"
"686","520.106158","24.140.134.21","10.0.2.15","TCP","103","45411  >  56931 [PSH, ACK] Seq=74 Ack=173 Win=65535 Len=49"
"687","520.107259","10.0.2.15","24.140.134.21","TCP","67","56931  >  45411 [PSH, ACK] Seq=173 Ack=123 Win=29200 Len=13"
"688","520.107708","24.140.134.21","10.0.2.15","TCP","60","45411  >  56931 [ACK] Seq=123 Ack=186 Win=65535 Len=0"
"689","520.125152","157.55.235.155","10.0.2.15","UDP","62","40034  >  15685 Len=20"
"690","520.130205","213.199.179.153","10.0.2.15","UDP","485","40033  >  15685 Len=443"
"691","520.172198","186.109.25.153","10.0.2.15","UDP","68","41414  >  15685 Len=26"
"692","520.173007","24.140.134.21","10.0.2.15","TCP","72","45411  >  56931 [PSH, ACK] Seq=123 Ack=186 Win=65535 Len=18"
"693","520.173373","10.0.2.15","24.140.134.21","UDP","63","15685  >  45411 Len=21"
"694","520.193037","64.4.23.162","10.0.2.15","UDP","111","40019  >  15685 Len=69"
"695","520.194596","10.0.2.15","131.202.240.242","UDP","70","15685  >  49539 Len=28"
"696","520.194641","10.0.2.15","131.202.240.242","UDP","70","15685  >  62177 Len=28"
"697","520.194946","10.0.2.15","64.4.23.162","UDP","135","15685  >  40019 Len=93"
"698","520.195036","10.0.2.15","64.4.23.162","UDP","119","15685  >  40019 Len=77"
"699","520.205466","108.237.134.2","10.0.2.15","TCP","62","7124  >  39783 [PSH, ACK] Seq=107 Ack=93 Win=65535 Len=8"
"700","520.206338","10.0.2.15","108.237.134.2","TCP","111","39783  >  7124 [PSH, ACK] Seq=93 Ack=115 Win=29200 Len=57"
"701","520.206595","108.237.134.2","10.0.2.15","TCP","60","7124  >  39783 [ACK] Seq=115 Ack=150 Win=65535 Len=0"
"702","520.210540","10.0.2.15","24.140.134.21","TCP","54","56931  >  45411 [ACK] Seq=186 Ack=141 Win=29200 Len=0"
"703","520.236139","24.140.134.21","10.0.2.15","UDP","63","45411  >  15685 Len=21"
"704","520.237501","10.0.2.15","24.140.134.21","TCP","68","56931  >  45411 [PSH, ACK] Seq=186 Ack=141 Win=29200 Len=14"
"705","520.237648","24.140.134.21","10.0.2.15","TCP","60","45411  >  56931 [ACK] Seq=141 Ack=200 Win=65535 Len=0"
"706","520.275101","111.221.77.152","10.0.2.15","UDP","68","443  >  15685 Len=26"
"707","520.291684","64.4.23.162","10.0.2.15","UDP","60","40019  >  15685 Len=11"
"708","520.298914","24.140.134.21","10.0.2.15","TCP","60","45411  >  56931 [PSH, ACK] Seq=141 Ack=200 Win=65535 Len=4"
"709","520.298943","10.0.2.15","24.140.134.21","TCP","54","56931  >  45411 [ACK] Seq=200 Ack=145 Win=29200 Len=0"
"710","520.311451","108.237.134.2","10.0.2.15","TCP","97","7124  >  39783 [PSH, ACK] Seq=115 Ack=150 Win=65535 Len=43"
"711","520.312027","10.0.2.15","108.237.134.2","TCP","67","39783  >  7124 [PSH, ACK] Seq=150 Ack=158 Win=29200 Len=13"
"712","520.312265","108.237.134.2","10.0.2.15","TCP","60","7124  >  39783 [ACK] Seq=158 Ack=163 Win=65535 Len=0"
"713","520.412589","10.0.2.15","131.202.240.242","UDP","70","15685  >  49539 Len=28"
"714","520.412712","10.0.2.15","131.202.240.242","UDP","70","15685  >  62177 Len=28"
"715","520.417794","108.237.134.2","10.0.2.15","TCP","71","7124  >  39783 [PSH, ACK] Seq=158 Ack=163 Win=65535 Len=17"
"716","520.419041","10.0.2.15","108.237.134.2","UDP","63","15685  >  7124 Len=21"
"717","520.419291","10.0.2.15","64.4.23.162","UDP","253","15685  >  40019 Len=211"
"718","520.458938","10.0.2.15","108.237.134.2","TCP","54","39783  >  7124 [ACK] Seq=163 Ack=175 Win=29200 Len=0"
"719","520.555618","64.4.23.162","10.0.2.15","UDP","111","40019  >  15685 Len=69"
"720","520.649353","64.4.23.162","10.0.2.15","UDP","60","40019  >  15685 Len=18"
"721","520.852534","10.0.2.15","131.202.240.242","UDP","70","15685  >  49539 Len=28"
"722","520.852626","10.0.2.15","131.202.240.242","UDP","70","15685  >  62177 Len=28"
"723","520.893016","24.140.134.21","10.0.2.15","TCP","67","45411  >  56931 [PSH, ACK] Seq=145 Ack=200 Win=65535 Len=13"
"724","520.893115","10.0.2.15","24.140.134.21","TCP","54","56931  >  45411 [ACK] Seq=200 Ack=158 Win=29200 Len=0"
"725","520.893866","10.0.2.15","24.140.134.21","TCP","58","56931  >  45411 [PSH, ACK] Seq=200 Ack=158 Win=29200 Len=4"
"726","520.894121","24.140.134.21","10.0.2.15","TCP","60","45411  >  56931 [ACK] Seq=158 Ack=204 Win=65535 Len=0"
"727","520.962539","24.140.134.21","10.0.2.15","TCP","730","45411  >  56931 [PSH, ACK] Seq=158 Ack=204 Win=65535 Len=676"
"728","520.969756","10.0.2.15","24.140.134.21","TCP","1078","56931  >  45411 [PSH, ACK] Seq=204 Ack=834 Win=30420 Len=1024"
"729","520.969973","24.140.134.21","10.0.2.15","TCP","60","45411  >  56931 [ACK] Seq=834 Ack=1228 Win=65535 Len=0"
"730","520.969994","10.0.2.15","24.140.134.21","TCP","141","56931  >  45411 [PSH, ACK] Seq=1228 Ack=834 Win=30420 Len=87"
"731","520.970295","24.140.134.21","10.0.2.15","TCP","60","45411  >  56931 [ACK] Seq=834 Ack=1315 Win=65535 Len=0"
"732","521.290369","24.140.134.21","10.0.2.15","TCP","116","45411  >  56931 [PSH, ACK] Seq=834 Ack=1315 Win=65535 Len=62"
"733","521.330277","10.0.2.15","24.140.134.21","TCP","54","56931  >  45411 [ACK] Seq=1315 Ack=896 Win=30420 Len=0"
"734","521.392488","24.140.134.21","10.0.2.15","TCP","607","45411  >  56931 [PSH, ACK] Seq=896 Ack=1315 Win=65535 Len=553"
"735","521.392602","10.0.2.15","24.140.134.21","TCP","54","56931  >  45411 [ACK] Seq=1315 Ack=1449 Win=31772 Len=0"
"736","521.404292","10.0.2.15","24.140.134.21","UDP","82","15685  >  45411 Len=40"
"737","521.404860","10.0.2.15","24.140.134.21","UDP","83","15685  >  45411 Len=41"
"738","521.532422","24.140.134.21","10.0.2.15","TCP","130","45411  >  56931 [PSH, ACK] Seq=1449 Ack=1315 Win=65535 Len=76"
"739","521.532476","10.0.2.15","24.140.134.21","TCP","54","56931  >  45411 [ACK] Seq=1315 Ack=1525 Win=31772 Len=0"
"740","521.539337","10.0.2.15","24.140.134.21","UDP","69","15685  >  45411 Len=27"
"741","521.540329","10.0.2.15","24.140.134.21","UDP","70","15685  >  45411 Len=28"
"742","521.641851","24.140.134.21","10.0.2.15","TCP","104","45411  >  56931 [PSH, ACK] Seq=1525 Ack=1315 Win=65535 Len=50"
"743","521.641893","10.0.2.15","24.140.134.21","TCP","54","56931  >  45411 [ACK] Seq=1315 Ack=1575 Win=31772 Len=0"
"744","521.692811","10.0.2.15","131.202.240.242","UDP","70","15685  >  49539 Len=28"
"745","521.693171","10.0.2.15","131.202.240.242","UDP","70","15685  >  62177 Len=28"
"746","522.448265","10.0.2.15","108.237.134.2","UDP","63","15685  >  7124 Len=21"
"747","522.448775","10.0.2.15","108.237.134.2","TCP","54","39783  >  7124 [FIN, ACK] Seq=163 Ack=175 Win=29200 Len=0"
"748","522.449306","108.237.134.2","10.0.2.15","TCP","60","7124  >  39783 [ACK] Seq=175 Ack=164 Win=65535 Len=0"
"749","522.559616","108.237.134.2","10.0.2.15","TCP","60","7124  >  39783 [FIN, ACK] Seq=175 Ack=164 Win=65535 Len=0"
"750","522.559651","10.0.2.15","108.237.134.2","TCP","54","39783  >  7124 [ACK] Seq=164 Ack=176 Win=29200 Len=0"
"751","522.559689","108.237.134.2","10.0.2.15","UDP","63","7124  >  15685 Len=21"
"752","523.063925","10.0.2.15","24.140.134.21","UDP","82","15685  >  45411 Len=40"
"753","523.066711","10.0.2.15","134.170.18.137","TLSv1","1499","Application Data"
"754","523.067121","10.0.2.15","157.56.52.13","TCP","92","34332  >  40011 [PSH, ACK] Seq=869 Ack=152 Win=31088 Len=38"
"755","523.067294","134.170.18.137","10.0.2.15","TCP","60","443  >  43185 [ACK] Seq=1035 Ack=1915 Win=65535 Len=0"
"756","523.067544","157.56.52.13","10.0.2.15","TCP","60","40011  >  34332 [ACK] Seq=152 Ack=907 Win=65535 Len=0"
"757","523.110195","134.170.18.137","10.0.2.15","TLSv1","1259","Application Data"
"758","523.110271","10.0.2.15","134.170.18.137","TCP","54","43185  >  443 [ACK] Seq=1915 Ack=2240 Win=65535 Len=0"
"759","523.152061","157.56.52.13","10.0.2.15","TCP","60","40011  >  34332 [PSH, ACK] Seq=152 Ack=907 Win=65535 Len=4"
"760","523.190297","10.0.2.15","157.56.52.13","TCP","54","34332  >  40011 [ACK] Seq=907 Ack=156 Win=31088 Len=0"
"761","523.200910","24.140.134.21","10.0.2.15","TCP","81","45411  >  56931 [PSH, ACK] Seq=1575 Ack=1315 Win=65535 Len=27"
"762","523.201077","10.0.2.15","24.140.134.21","TCP","54","56931  >  45411 [ACK] Seq=1315 Ack=1602 Win=31772 Len=0"
"763","523.305443","10.0.2.15","131.202.240.242","UDP","70","15685  >  49539 Len=28"
"764","523.305700","10.0.2.15","131.202.240.242","UDP","70","15685  >  62177 Len=28"
"765","525.465615","157.56.52.13","10.0.2.15","TCP","60","40011  >  34332 [PSH, ACK] Seq=156 Ack=907 Win=65535 Len=3"
"766","525.465807","10.0.2.15","157.56.52.13","TCP","54","34332  >  40011 [ACK] Seq=907 Ack=159 Win=31088 Len=0"
"767","525.593639","157.56.52.13","10.0.2.15","TCP","85","40011  >  34332 [PSH, ACK] Seq=159 Ack=907 Win=65535 Len=31"
"768","525.593670","10.0.2.15","157.56.52.13","TCP","54","34332  >  40011 [ACK] Seq=907 Ack=190 Win=31088 Len=0"
"769","525.593887","10.0.2.15","157.56.52.13","TCP","58","34332  >  40011 [PSH, ACK] Seq=907 Ack=190 Win=31088 Len=4"
"770","525.594313","10.0.2.15","131.202.240.242","UDP","70","15685  >  49539 Len=28"
"771","525.594407","10.0.2.15","131.202.240.242","UDP","70","15685  >  62177 Len=28"
"772","525.594628","157.56.52.13","10.0.2.15","TCP","60","40011  >  34332 [ACK] Seq=190 Ack=911 Win=65535 Len=0"
"773","525.594693","10.0.2.15","131.202.240.242","UDP","70","15685  >  65381 Len=28"
"774","525.599344","131.202.240.242","10.0.2.15","UDP","70","65381  >  15685 Len=28"
"775","525.608332","10.0.2.15","131.202.240.242","UDP","70","15685  >  65381 Len=28"
"776","525.608464","10.0.2.15","131.202.240.242","UDP","60","15685  >  65381 Len=18"
"777","525.613492","131.202.240.242","10.0.2.15","UDP","68","65381  >  15685 Len=26"
"778","525.613542","131.202.240.242","10.0.2.15","UDP","60","65381  >  15685 Len=18"
"779","525.613985","10.0.2.15","131.202.240.242","UDP","68","15685  >  65381 Len=26"
"780","526.118899","10.0.2.15","111.221.74.23","UDP","186","15685  >  40016 Len=144"
"781","526.119157","10.0.2.15","157.55.130.147","UDP","76","15685  >  40019 Len=34"
"782","526.152376","157.55.130.147","10.0.2.15","UDP","62","40019  >  15685 Len=20"
"783","526.404814","111.221.74.23","10.0.2.15","UDP","63","40016  >  15685 Len=21"
"784","529.488779","10.0.2.15","157.56.52.13","TCP","125","34332  >  40011 [PSH, ACK] Seq=911 Ack=190 Win=31088 Len=71"
"785","529.490896","157.56.52.13","10.0.2.15","TCP","60","40011  >  34332 [ACK] Seq=190 Ack=982 Win=65535 Len=0"
"786","529.573659","157.56.52.13","10.0.2.15","TCP","60","40011  >  34332 [PSH, ACK] Seq=190 Ack=982 Win=65535 Len=4"
"787","529.613673","10.0.2.15","157.56.52.13","TCP","54","34332  >  40011 [ACK] Seq=982 Ack=194 Win=31088 Len=0"
"788","535.614416","131.202.240.242","10.0.2.15","UDP","60","65381  >  15685 Len=3"
"789","535.615486","10.0.2.15","131.202.240.242","UDP","45","15685  >  65381 Len=3"
"790","540.232136","10.0.2.15","24.140.134.21","UDP","63","15685  >  45411 Len=21"
"791","540.298740","24.140.134.21","10.0.2.15","UDP","63","45411  >  15685 Len=21"
"792","540.299496","10.0.2.15","24.140.134.21","TCP","68","56931  >  45411 [PSH, ACK] Seq=1315 Ack=1602 Win=31772 Len=14"
"793","540.299800","24.140.134.21","10.0.2.15","TCP","60","45411  >  56931 [ACK] Seq=1602 Ack=1329 Win=65535 Len=0"
"794","540.363089","24.140.134.21","10.0.2.15","TCP","60","45411  >  56931 [PSH, ACK] Seq=1602 Ack=1329 Win=65535 Len=4"
"795","540.363132","10.0.2.15","24.140.134.21","TCP","54","56931  >  45411 [ACK] Seq=1329 Ack=1606 Win=31772 Len=0"
"796","542.866438","10.0.2.15","157.56.52.13","TCP","56","34332  >  40011 [PSH, ACK] Seq=982 Ack=194 Win=31088 Len=2"
